,budget,popularity,runtime,revenue,revenue_M,budget_M,belongs_to_collection_size,cast_size,crew_size,flg_homepage,flg_belongs_to_collection_size,genres_Adventure,actors_Tyrese Gibson,movie_Director_Peter Jackson
1851,14000000,12.243528,97.0,38574362,38.57,14.0,1,19.0,6.0,0,1,0,0,0
1852,0,3.9282779999999997,93.0,3090862,3.09,0.0,0,8.0,22.0,0,0,0,0,0
1853,0,11.266569,90.0,50504655,50.5,0.0,0,15.0,44.0,0,0,0,0,0
1854,9000000,9.51953,104.0,18803648,18.8,9.0,0,23.0,28.0,1,0,0,0,0
1855,16000000,6.493474,91.0,24377151,24.38,16.0,0,23.0,16.0,1,0,1,0,0
1856,170000000,21.259,125.0,400062763,400.06,170.0,1,23.0,27.0,1,1,1,0,0
1857,0,4.67525,114.0,1805884,1.81,0.0,0,6.0,4.0,0,0,0,0,0
1858,1549000,4.331811,107.0,7096000,7.1,1.55,0,10.0,18.0,0,0,0,0,0
1859,12000000,8.960713,93.0,32726956,32.73,12.0,0,11.0,13.0,1,0,0,0,0
1860,6500000,2.12989,104.0,566736,0.57,6.5,0,10.0,14.0,0,0,0,0,0
1861,170000000,18.717704,136.0,714766572,714.77,170.0,1,70.0,41.0,1,1,1,0,0
1862,50000000,9.35239,101.0,66002004,66.0,50.0,1,16.0,109.0,0,1,1,0,0
1863,3700000,13.505066000000001,98.0,3338228,3.34,3.7,0,26.0,22.0,0,0,0,0,0
1864,0,7.65458,93.0,181466833,181.47,0.0,1,12.0,135.0,0,1,1,0,0
1865,19000000,14.9837,96.0,85241496,85.24,19.0,0,22.0,42.0,1,0,1,0,0
1866,125000000,33.704935,110.0,407778013,407.78,125.0,0,54.0,119.0,1,0,1,0,0
1867,0,7.4448479999999995,92.0,17037887,17.04,0.0,0,10.0,9.0,0,0,0,0,0
1868,108000000,25.629929999999998,141.0,630161890,630.16,108.0,0,51.0,105.0,1,0,1,0,0
1869,10000000,7.873017999999999,137.0,100489151,100.49,10.0,1,44.0,17.0,0,1,0,0,0
1870,8000000,2.404818,115.0,10400000,10.4,8.0,0,6.0,2.0,0,0,0,0,0
1871,37000000,16.414239000000002,108.0,215394738,215.39,37.0,1,22.0,56.0,0,1,0,0,0
1872,17000000,6.8151470000000005,171.0,10006806,10.01,17.0,0,20.0,15.0,0,0,0,0,0
1873,0,14.164519,133.0,72287783,72.29,0.0,1,57.0,8.0,0,1,1,0,0
1874,0,0.229233,86.0,1,0.0,0.0,0,6.0,1.0,1,0,0,0,0
1875,80000000,13.666488000000001,90.0,68514844,68.51,80.0,0,58.0,63.0,0,0,0,0,0
1876,5000000,3.0078419999999997,98.0,742898,0.74,5.0,0,12.0,19.0,0,0,0,0,0
1877,19800000,11.313659,103.0,41296320,41.3,19.8,0,33.0,9.0,0,0,0,0,0
1878,8000000,3.8516529999999998,112.0,53086,0.05,8.0,0,11.0,2.0,0,0,0,0,0
1879,40000000,16.478036,138.0,251171807,251.17,40.0,0,31.0,30.0,1,0,0,0,0
1880,210000000,0.867943,104.0,459359555,459.36,210.0,1,32.0,39.0,0,1,1,0,0
1881,0,6.1756269999999995,109.0,20240128,20.24,0.0,0,12.0,2.0,0,0,0,0,0
1882,0,5.2799190000000005,108.0,20642922,20.64,0.0,0,12.0,6.0,0,0,1,0,0
1883,30000000,7.857666,115.0,17137302,17.14,30.0,1,10.0,5.0,0,1,0,0,0
1884,12000000,5.799628,119.0,23,0.0,12.0,0,6.0,25.0,0,0,0,0,0
1885,0,6.715019,103.0,1535558,1.54,0.0,0,16.0,14.0,0,0,0,0,0
1886,15000000,11.440947999999999,100.0,133432856,133.43,15.0,0,69.0,135.0,1,0,0,0,0
1887,7000000,4.955317,103.0,573335,0.57,7.0,0,29.0,4.0,1,0,0,0,0
1888,2300000,2.01799,107.0,11000000,11.0,2.3,0,16.0,7.0,0,0,0,0,0
1889,20000000,11.069678999999999,133.0,13204291,13.2,20.0,0,12.0,24.0,1,0,0,0,0
1890,0,0.217441,90.0,320395,0.32,0.0,0,4.0,2.0,0,0,0,0,0
1891,5000000,0.8897450000000001,110.0,125400,0.13,5.0,0,14.0,16.0,0,0,0,0,0
1892,15000000,9.288013000000001,99.0,40105542,40.11,15.0,0,18.0,15.0,1,0,0,0,0
1893,12000,5.738871,93.0,6000000,6.0,0.01,0,11.0,7.0,0,0,0,0,0
1894,0,2.0364400000000002,86.0,849915,0.85,0.0,0,8.0,3.0,0,0,1,0,0
1895,700000,8.407369000000001,94.0,3000000,3.0,0.7,1,9.0,7.0,0,1,0,0,0
1896,35000000,8.33756,123.0,69823199,69.82,35.0,0,13.0,22.0,1,0,0,0,0
1897,7000000,7.523097999999999,93.0,54600000,54.6,7.0,0,21.0,19.0,1,0,0,0,0
1898,0,2.1157529999999998,108.0,6488144,6.49,0.0,0,7.0,8.0,0,0,0,0,0
1899,0,2.06066,150.0,355962,0.36,0.0,0,8.0,7.0,0,0,0,0,0
1900,105000000,13.993770000000001,109.0,266000000,266.0,105.0,0,42.0,75.0,0,0,1,0,0
1901,0,0.100465,88.0,251058,0.25,0.0,0,10.0,11.0,0,0,0,0,0
1902,80000000,11.35779,110.0,230685453,230.69,80.0,0,58.0,103.0,1,0,0,0,0
1903,3000000,0.702712,99.0,4800080,4.8,3.0,0,10.0,6.0,1,0,0,0,0
1904,0,9.296024000000001,110.0,49998613,50.0,0.0,0,15.0,8.0,0,0,0,0,0
1905,0,6.073468,95.0,15429177,15.43,0.0,0,7.0,10.0,0,0,0,0,0
1906,0,7.597475,93.0,200406,0.2,0.0,0,35.0,7.0,1,0,0,0,0
1907,48000000,6.744680000000001,101.0,112462508,112.46,48.0,1,38.0,17.0,0,1,0,0,0
1908,30000000,12.840798,131.0,152427960,152.43,30.0,1,42.0,16.0,1,1,1,0,0
1909,0,6.1220669999999995,102.0,1179002,1.18,0.0,0,10.0,16.0,0,0,0,0,0
1910,180000000,11.481378999999999,113.0,372234864,372.23,180.0,0,29.0,32.0,1,0,1,0,0
1911,0,0.077653,75.0,67821,0.07,0.0,0,0.0,2.0,0,0,0,0,0
1912,0,7.131568,148.0,25147786,25.15,0.0,0,52.0,17.0,0,0,0,0,0
1913,6500000,4.136105000000001,96.0,1548955,1.55,6.5,0,9.0,3.0,0,0,0,0,0
1914,56000000,5.374562999999999,214.0,12923936,12.92,56.0,0,21.0,72.0,0,0,0,0,0
1915,0,2.156134,90.0,3462,0.0,0.0,0,29.0,14.0,0,0,0,0,0
1916,12000000,16.415498,154.0,39673162,39.67,12.0,0,32.0,9.0,0,0,0,0,0
1917,592,0.286719,137.0,1,0.0,0.0,0,8.0,17.0,0,0,0,0,0
1918,0,3.267026,89.0,15240456,15.24,0.0,0,1.0,6.0,1,0,1,0,0
1919,0,4.010441,96.0,2043704,2.04,0.0,0,8.0,2.0,0,0,0,0,0
1920,12000000,9.363482000000001,106.0,32248241,32.25,12.0,0,16.0,28.0,1,0,0,0,0
1921,5000000,8.898522999999999,84.0,86362372,86.36,5.0,1,10.0,9.0,0,1,0,0,0
1922,31115000,8.591238,248.0,71000000,71.0,31.12,0,23.0,37.0,0,0,0,0,0
1923,0,1.2187629999999998,100.0,6000000,6.0,0.0,0,3.0,1.0,0,0,0,0,0
1924,65000000,9.170332,145.0,415252786,415.25,65.0,1,25.0,27.0,1,1,0,0,0
1925,0,0.009961,87.0,311245,0.31,0.0,0,1.0,4.0,0,0,0,0,0
1926,28000000,9.765122999999999,127.0,195312802,195.31,28.0,1,40.0,17.0,1,1,1,0,0
1927,26400000,4.330396,155.0,62000000,62.0,26.4,0,13.0,21.0,0,0,0,0,0
1928,25000000,11.872997,93.0,117719158,117.72,25.0,1,18.0,89.0,0,1,0,0,0
1929,28000000,8.808328,137.0,1749201,1.75,28.0,0,18.0,53.0,0,0,0,0,0
1930,65000000,13.268483999999999,159.0,162091208,162.09,65.0,0,18.0,18.0,1,0,0,0,0
1931,0,3.743212,106.0,50892160,50.89,0.0,0,16.0,5.0,0,0,0,0,0
1932,0,5.426921,105.0,51854875,51.85,0.0,0,23.0,4.0,1,0,0,0,0
1933,175000000,9.156877,96.0,173000000,173.0,175.0,1,18.0,27.0,1,1,0,0,0
1934,83000000,6.053595,90.0,59468275,59.47,83.0,1,14.0,18.0,1,1,0,0,0
1935,40000000,10.395472,117.0,123494610,123.49,40.0,0,31.0,9.0,0,0,0,0,0
1936,28000000,13.162168,123.0,14051384,14.05,28.0,1,29.0,9.0,0,1,0,0,0
1937,10000000,5.402262,105.0,25196249,25.2,10.0,0,14.0,10.0,0,0,0,0,0
1938,20000000,12.392754,115.0,20211394,20.21,20.0,0,14.0,44.0,0,0,0,0,0
1939,1500000,6.241185,101.0,22812411,22.81,1.5,1,16.0,14.0,0,1,1,0,0
1940,30000000,5.1883989999999995,106.0,24048000,24.05,30.0,0,11.0,8.0,0,0,0,0,0
1941,0,7.834161,80.0,1100000,1.1,0.0,0,10.0,12.0,1,0,0,0,0
1942,1000000,2.3923669999999997,78.0,10018,0.01,1.0,0,6.0,2.0,0,0,0,0,0
1943,40000000,7.156060000000001,98.0,26155781,26.16,40.0,1,10.0,93.0,0,1,0,0,0
1944,0,7.798615,108.0,20471382,20.47,0.0,1,10.0,10.0,0,1,0,0,0
1945,1500000,4.1732309999999995,111.0,712294,0.71,1.5,0,9.0,2.0,0,0,0,0,0
1946,0,8.471414999999999,86.0,4069826,4.07,0.0,0,48.0,23.0,0,0,0,0,0
1947,25000000,1.8622150000000002,117.0,20719451,20.72,25.0,0,13.0,1.0,1,0,0,0,0
1948,0,1.479018,138.0,204,0.0,0.0,0,13.0,7.0,0,0,0,0,0
1949,5000000,8.966128999999999,92.0,6700000,6.7,5.0,0,5.0,6.0,1,0,0,0,0
1950,35000000,10.08043,100.0,85416905,85.42,35.0,0,17.0,17.0,1,0,0,0,0
1951,0,8.164311999999999,128.0,2628241,2.63,0.0,0,9.0,12.0,0,0,0,0,0
1952,0,1.6557939999999998,122.0,14836,0.01,0.0,0,10.0,22.0,0,0,0,0,0
1953,6500000,9.3806,105.0,31899000,31.9,6.5,0,14.0,19.0,0,0,0,0,0
1954,0,4.322544000000001,126.0,50021959,50.02,0.0,0,43.0,11.0,0,0,0,0,0
1955,40000000,12.330249,138.0,243240178,243.24,40.0,0,16.0,52.0,1,0,0,0,0
1956,855000,1.121417,96.0,1200000,1.2,0.86,0,18.0,29.0,0,0,0,0,0
1957,42000000,14.007329,104.0,119946358,119.95,42.0,1,16.0,23.0,0,1,0,0,0
1958,4000000,0.7376020000000001,90.0,389503,0.39,4.0,0,11.0,20.0,0,0,0,0,0
1959,500000,1.946823,87.0,500000,0.5,0.5,0,8.0,2.0,1,0,0,0,0
1960,24000000,9.526781,126.0,88545092,88.55,24.0,0,19.0,32.0,1,0,0,0,0
1961,0,2.065029,85.0,35456,0.04,0.0,0,1.0,2.0,1,0,0,0,0
1962,0,5.244654,118.0,42647449,42.65,0.0,0,20.0,22.0,0,0,0,0,0
1963,28000000,8.318954,114.0,103173635,103.17,28.0,0,20.0,38.0,0,0,0,0,0
1964,0,0.35233000000000003,91.0,7406,0.01,0.0,0,15.0,2.0,0,0,0,0,0
1965,9000000,15.236541,111.0,7936012,7.94,9.0,0,24.0,13.0,0,0,0,0,0
1966,0,9.609726,108.0,11650,0.01,0.0,0,16.0,3.0,0,0,0,0,0
1967,58000000,9.508061,127.0,25928721,25.93,58.0,0,32.0,17.0,0,0,0,0,0
1968,85000000,8.338675,115.0,208076205,208.08,85.0,0,17.0,20.0,1,0,0,0,0
1969,0,7.745083,90.0,343341,0.34,0.0,0,14.0,22.0,1,0,0,0,0
1970,8500000,6.911759,90.0,7500000,7.5,8.5,0,17.0,57.0,1,0,1,0,0
1971,9000000,0.941383,100.0,10364904,10.36,9.0,0,15.0,15.0,0,0,0,0,0
1972,120000000,3.9182870000000003,126.0,415440673,415.44,120.0,1,22.0,82.0,1,1,1,0,0
1973,5952000,7.9450389999999995,87.0,2120439,2.12,5.95,0,20.0,18.0,0,0,0,0,0
1974,2300000,4.806374,100.0,20000000,20.0,2.3,0,14.0,10.0,0,0,0,0,0
1975,2000000,0.74156,207.0,393816,0.39,2.0,0,12.0,2.0,1,0,0,0,0
1976,80000000,10.385757,114.0,52099090,52.1,80.0,0,22.0,92.0,1,0,0,0,0
1977,10000000,1.192891,85.0,9069,0.01,10.0,0,13.0,2.0,1,0,0,0,0
1978,40000000,9.800232000000001,117.0,30199105,30.2,40.0,1,7.0,8.0,0,1,1,0,0
1979,11715578,6.004257,108.0,21888598,21.89,11.72,1,13.0,8.0,1,1,0,0,0
1980,10000000,5.872794,83.0,4417580,4.42,10.0,0,10.0,20.0,0,0,0,0,0
1981,0,3.199976,112.0,23042200,23.04,0.0,0,11.0,15.0,0,0,0,0,0
1982,54000000,10.301621,127.0,190458706,190.46,54.0,1,50.0,60.0,0,1,1,0,0
1983,0,1.881932,98.0,4176932,4.18,0.0,0,23.0,11.0,0,0,0,0,0
1984,70000000,9.756289,104.0,225990978,225.99,70.0,0,20.0,39.0,0,0,0,0,0
1985,1379375,2.214179,108.0,105097,0.11,1.38,0,12.0,12.0,0,0,0,0,0
1986,40000000,11.690781,140.0,357852395,357.85,40.0,0,18.0,37.0,1,0,1,0,0
1987,0,5.584308,186.0,13200241,13.2,0.0,0,19.0,10.0,0,0,0,0,0
1988,10000000,5.611184,104.0,21486757,21.49,10.0,0,25.0,38.0,0,0,0,0,0
1989,1900000,2.004745,123.0,5900000,5.9,1.9,1,9.0,10.0,0,1,0,0,0
1990,5000000,6.199806,88.0,17768757,17.77,5.0,1,24.0,9.0,0,1,0,0,0
1991,37000000,3.7428239999999997,118.0,6482195,6.48,37.0,0,12.0,7.0,0,0,1,0,0
1992,4000000,0.372987,160.0,6000000,6.0,4.0,0,8.0,4.0,0,0,0,0,0
1993,0,6.0955,75.0,4571025,4.57,0.0,0,20.0,10.0,0,0,0,0,0
1994,67000000,11.845918,101.0,47267001,47.27,67.0,0,25.0,18.0,0,0,0,0,0
1995,65000000,13.257467000000002,120.0,235666219,235.67,65.0,0,51.0,75.0,1,0,0,0,0
1996,50000000,18.022579,144.0,69411370,69.41,50.0,0,33.0,80.0,1,0,0,0,0
1997,19000000,4.347079,105.0,44332015,44.33,19.0,0,6.0,8.0,0,0,0,0,0
1998,60000000,13.469862,100.0,119940815,119.94,60.0,0,42.0,46.0,0,0,0,0,0
1999,27000000,12.851984,100.0,27200316,27.2,27.0,0,19.0,65.0,0,0,0,0,0
2000,0,0.43491,97.0,16928137,16.93,0.0,0,13.0,11.0,0,0,0,0,0
2001,0,8.500628,89.0,1250712,1.25,0.0,1,8.0,2.0,0,1,1,0,0
2002,10000000,10.414363,90.0,59217789,59.22,10.0,1,16.0,87.0,0,1,0,0,0
2003,35000000,13.495247,93.0,19165560,19.17,35.0,1,66.0,30.0,0,1,0,0,0
2004,80000000,5.228837,99.0,15071514,15.07,80.0,0,17.0,21.0,0,0,0,0,0
2005,4000000,2.1486549999999998,90.0,18591272,18.59,4.0,0,11.0,2.0,0,0,0,0,0
2006,0,12.140733,78.0,11348324,11.35,0.0,1,13.0,14.0,0,1,1,0,0
2007,1114000,2.886254,99.0,2610000,2.61,1.11,0,31.0,26.0,0,0,0,0,0
2008,0,1.592152,89.0,121129,0.12,0.0,0,8.0,3.0,1,0,0,0,0
2009,5000000,0.19153900000000001,113.0,340312,0.34,5.0,1,14.0,3.0,0,1,0,0,0
2010,5000000,0.011574,83.0,8153677,8.15,5.0,0,7.0,3.0,0,0,0,0,0
2011,30000000,12.308007,107.0,70200000,70.2,30.0,1,14.0,10.0,0,1,1,0,0
2012,45000000,10.869056,83.0,141220678,141.22,45.0,1,16.0,127.0,0,1,0,0,0
2013,0,0.444226,100.0,100544,0.1,0.0,0,8.0,2.0,0,0,0,0,0
2014,100000000,16.382422000000002,180.0,392000694,392.0,100.0,0,0.0,0.0,1,0,0,0,0
2015,40000000,6.715263,110.0,136000000,136.0,40.0,0,18.0,13.0,1,0,0,0,0
2016,25000000,51.645403,142.0,28341469,28.34,25.0,0,42.0,90.0,0,0,0,0,0
2017,15000000,7.06378,106.0,8138788,8.14,15.0,0,15.0,16.0,0,0,0,0,0
2018,170000000,53.291601,121.0,773328629,773.33,170.0,1,80.0,105.0,1,1,1,0,0
2019,35000000,7.102075999999999,91.0,69307224,69.31,35.0,0,13.0,18.0,1,0,0,0,0
2020,0,5.993691,101.0,5741608,5.74,0.0,0,16.0,24.0,1,0,0,0,0
2021,0,18.577504,100.0,260354,0.26,0.0,0,27.0,41.0,1,0,0,0,0
2022,42000000,10.528172999999999,102.0,46221189,46.22,42.0,0,56.0,27.0,1,0,0,0,0
2023,0,5.3255300000000005,96.0,7897645,7.9,0.0,0,24.0,15.0,1,0,0,0,0
2024,20000000,10.044642,96.0,34560577,34.56,20.0,1,96.0,86.0,1,1,0,0,0
2025,3196621,6.7046589999999995,116.0,25513752,25.51,3.2,0,13.0,2.0,0,0,0,0,0
2026,1000000,7.314536,95.0,10499694,10.5,1.0,1,11.0,22.0,0,1,1,0,0
2027,440141,0.815203,160.0,2640850,2.64,0.44,0,9.0,11.0,0,0,0,0,0
2028,18000000,8.868558,129.0,23000000,23.0,18.0,0,47.0,50.0,0,0,0,0,0
2029,13000000,14.310479,84.0,35763605,35.76,13.0,1,10.0,7.0,0,1,0,0,0
2030,1200000,8.699428,100.0,112892319,112.89,1.2,1,12.0,10.0,1,1,0,0,0
2031,2000000,0.632261,106.0,4000000,4.0,2.0,0,28.0,11.0,0,0,0,0,0
2032,4,1.914697,89.0,25,0.0,0.0,0,9.0,25.0,0,0,0,0,0
2033,0,7.655603,122.0,15309302,15.31,0.0,0,54.0,27.0,0,0,0,0,0
2034,32000000,5.575991999999999,123.0,152036382,152.04,32.0,0,16.0,10.0,0,0,0,0,0
2035,207000000,19.761164,187.0,550000000,550.0,207.0,0,34.0,38.0,0,0,1,0,1
2036,52000000,18.761467,140.0,355237933,355.24,52.0,0,27.0,110.0,0,0,0,0,0
2037,120000,0.48542399999999997,130.0,130000,0.13,0.12,0,17.0,5.0,0,0,0,0,0
2038,15000000,11.672701,126.0,43848069,43.85,15.0,1,95.0,17.0,0,1,0,0,0
2039,25000000,4.439325,102.0,10113733,10.11,25.0,0,20.0,9.0,0,0,0,0,0
2040,0,9.04083,104.0,9234510,9.23,0.0,0,10.0,20.0,0,0,0,0,0
2041,0,5.121894,105.0,262921,0.26,0.0,0,26.0,17.0,0,0,0,0,0
2042,60000000,0.452934,97.0,300228084,300.23,60.0,1,15.0,33.0,1,1,1,0,0
2043,8000000,12.357072,97.0,29010817,29.01,8.0,0,18.0,19.0,1,0,0,0,0
2044,130000000,19.201504,107.0,371940071,371.94,130.0,0,16.0,47.0,1,0,1,0,0
2045,75000000,11.34706,138.0,114660784,114.66,75.0,0,54.0,132.0,0,0,0,0,0
2046,2627000,0.662665,120.0,5363000,5.36,2.63,0,14.0,17.0,0,0,0,0,0
2047,8000000,6.1676459999999995,104.0,10130000,10.13,8.0,0,22.0,22.0,1,0,0,0,0
2048,0,6.634939,92.0,6455530,6.46,0.0,0,17.0,8.0,0,0,0,0,0
2049,53000000,11.911173,94.0,139804348,139.8,53.0,0,12.0,63.0,0,0,0,0,0
2050,4000000,11.457298,93.0,22490039,22.49,4.0,0,15.0,8.0,0,0,1,0,0
2051,0,1.6561150000000002,110.0,1494399,1.49,0.0,0,30.0,1.0,0,0,0,0,0
2052,40000000,5.361771,111.0,385284817,385.28,40.0,0,17.0,3.0,0,0,0,0,0
2053,0,1.217192,91.0,258464,0.26,0.0,0,7.0,2.0,0,0,0,0,0
2054,134000,5.110716,73.0,4000000,4.0,0.13,1,8.0,14.0,0,1,0,0,0
2055,18000000,8.435642,126.0,57096190,57.1,18.0,0,44.0,59.0,1,0,0,0,0
2056,40000000,11.100597,119.0,285176741,285.18,40.0,0,21.0,34.0,0,0,0,0,0
2057,0,4.607583,106.0,239894,0.24,0.0,0,31.0,32.0,0,0,0,0,0
2058,105000000,10.640864,105.0,347434178,347.43,105.0,1,32.0,12.0,1,1,0,0,0
2059,28000000,10.850442,128.0,8555008,8.56,28.0,0,26.0,8.0,0,0,0,0,0
2060,35000000,7.85217,101.0,32483410,32.48,35.0,0,18.0,25.0,1,0,0,0,0
2061,40000000,9.738371,116.0,161834276,161.83,40.0,1,23.0,24.0,0,1,0,0,0
2062,75000000,20.40426,108.0,288500217,288.5,75.0,1,46.0,160.0,1,1,0,0,0
2063,0,4.84886,87.0,6861102,6.86,0.0,0,14.0,3.0,1,0,0,0,0
2064,25000000,6.636514,100.0,129115,0.13,25.0,0,10.0,8.0,0,0,0,0,0
2065,44000000,14.526048999999999,112.0,12342632,12.34,44.0,0,38.0,24.0,0,0,0,0,0
2066,2000000,5.958138,154.0,20908467,20.91,2.0,0,25.0,59.0,0,0,0,0,0
2067,40000000,8.695893,87.0,46471023,46.47,40.0,0,30.0,39.0,1,0,1,0,0
2068,2000000,2.894009,87.0,4100000,4.1,2.0,1,24.0,20.0,0,1,0,0,0
2069,7500000,6.1195900000000005,97.0,143000,0.14,7.5,0,15.0,54.0,1,0,0,0,0
2070,0,7.851263,115.0,10878107,10.88,0.0,1,20.0,23.0,0,1,0,0,0
2071,25000000,10.653446,98.0,15704614,15.7,25.0,0,13.0,30.0,0,0,1,0,0
2072,0,7.046825,129.0,1822250,1.82,0.0,0,23.0,8.0,0,0,0,0,0
2073,50000000,6.506572,121.0,49111202,49.11,50.0,0,19.0,72.0,0,0,0,0,0
2074,1000000,0.594488,112.0,404785,0.4,1.0,0,12.0,3.0,0,0,0,0,0
2075,2900000,7.202832000000001,86.0,74918,0.07,2.9,0,14.0,28.0,1,0,0,0,0
2076,0,0.14603,90.0,4542,0.0,0.0,0,0.0,2.0,1,0,0,0,0
2077,0,1.228145,98.0,1501785,1.5,0.0,0,11.0,2.0,0,0,0,0,0
2078,17000000,7.290872,113.0,17185632,17.19,17.0,0,17.0,42.0,0,0,0,0,0
2079,0,0.245606,75.0,263000,0.26,0.0,0,8.0,2.0,0,0,0,0,0
2080,29000000,8.843364999999999,102.0,98185582,98.19,29.0,1,11.0,50.0,0,1,0,0,0
2081,11000000,5.304376,107.0,49797148,49.8,11.0,1,19.0,12.0,0,1,0,0,0
2082,2000000,2.1866830000000004,96.0,2506446,2.51,2.0,0,17.0,21.0,0,0,0,0,0
2083,0,1.95315,102.0,3848034,3.85,0.0,0,9.0,2.0,0,0,0,0,0
2084,6000000,5.648114,97.0,5844868,5.84,6.0,1,14.0,14.0,0,1,0,0,0
2085,0,2.481504,105.0,11000000,11.0,0.0,0,20.0,13.0,0,0,0,0,0
2086,15000000,9.117934,121.0,12036149,12.04,15.0,0,16.0,49.0,0,0,1,0,0
2087,5000000,8.698042999999998,104.0,44030246,44.03,5.0,0,10.0,43.0,0,0,0,0,0
2088,1243000,3.803268,106.0,2841000,2.84,1.24,0,29.0,29.0,0,0,0,0,0
2089,50000000,12.280827,101.0,79958599,79.96,50.0,0,27.0,70.0,1,0,0,0,0
2090,10000000,1.1458059999999999,98.0,18,0.0,10.0,0,12.0,3.0,0,0,0,0,0
2091,40000000,5.446745,91.0,22044277,22.04,40.0,0,44.0,36.0,1,0,0,0,0
2092,0,0.960569,98.0,168180,0.17,0.0,1,12.0,7.0,0,1,0,0,0
2093,67000000,8.920544999999999,102.0,25303038,25.3,67.0,0,16.0,10.0,0,0,1,0,0
2094,0,2.711041,118.0,2802459,2.8,0.0,0,18.0,6.0,0,0,0,0,0
2095,0,0.075409,90.0,10068,0.01,0.0,0,0.0,3.0,1,0,0,0,0
2096,0,1.068288,79.0,127251,0.13,0.0,0,11.0,7.0,0,0,0,0,0
2097,140000000,47.326665000000006,143.0,655011224,655.01,140.0,1,70.0,160.0,1,1,1,0,0
2098,120000,5.648187,97.0,182857,0.18,0.12,0,9.0,7.0,0,0,0,0,0
2099,550000,12.146747,95.0,59754601,59.75,0.55,1,23.0,22.0,0,1,0,0,0
2100,13500000,8.995603,124.0,19255873,19.26,13.5,0,17.0,6.0,1,0,0,0,0
2101,134005,2.003832,104.0,1332231,1.33,0.13,0,18.0,22.0,1,0,0,0,0
2102,9900000,25.869882999999998,88.0,157100845,157.1,9.9,0,12.0,34.0,1,0,0,0,0
2103,15000000,11.247957000000001,86.0,107217396,107.22,15.0,1,19.0,10.0,0,1,0,0,0
2104,0,3.508075,93.0,45703,0.05,0.0,0,17.0,47.0,0,0,0,0,0
2105,8000000,5.284805,91.0,426224,0.43,8.0,0,15.0,36.0,1,0,0,0,0
2106,531374,7.9704619999999995,96.0,1103757,1.1,0.53,0,64.0,35.0,0,0,1,0,0
2107,8000000,4.5186459999999995,99.0,908847,0.91,8.0,0,16.0,4.0,0,0,0,0,0
2108,50000000,16.158179999999998,110.0,161451538,161.45,50.0,1,17.0,106.0,0,1,0,0,0
2109,5000000,8.591834,121.0,502758,0.5,5.0,0,54.0,13.0,0,0,0,0,0
2110,3000000,1.036233,157.0,12000000,12.0,3.0,0,12.0,11.0,1,0,0,0,0
2111,135000000,12.130127,128.0,361832400,361.83,135.0,1,20.0,29.0,1,1,1,0,0
2112,0,5.997712,114.0,24760338,24.76,0.0,0,28.0,17.0,0,0,0,0,0
2113,9000000,6.842274000000001,119.0,25000000,25.0,9.0,0,19.0,26.0,0,0,1,0,0
2114,15000000,6.7773259999999995,97.0,37930465,37.93,15.0,0,20.0,21.0,1,0,0,0,0
2115,100000000,6.919314,115.0,242295562,242.3,100.0,0,18.0,127.0,1,0,0,0,0
2116,31000000,6.499680000000001,117.0,185260553,185.26,31.0,0,10.0,5.0,0,0,0,0,0
2117,344,0.158651,104.0,4,0.0,0.0,0,10.0,2.0,1,0,0,0,0
2118,21000000,14.074906,117.0,10011050,10.01,21.0,0,16.0,16.0,0,0,0,0,0
2119,0,1.026053,96.0,2346150,2.35,0.0,0,15.0,5.0,0,0,1,0,0
2120,12000000,11.110375999999999,197.0,60000000,60.0,12.0,0,117.0,44.0,0,0,0,0,0
2121,70000000,10.978188000000001,120.0,161025640,161.03,70.0,1,22.0,26.0,0,1,0,0,0
2122,0,4.248105000000001,120.0,166775,0.17,0.0,0,16.0,34.0,0,0,0,0,0
2123,10000000,6.589303999999999,105.0,45742101,45.74,10.0,0,19.0,14.0,1,0,0,0,0
2124,33000000,12.237571,98.0,77068246,77.07,33.0,0,58.0,21.0,1,0,0,0,0
2125,160000000,11.268531,121.0,164508066,164.51,160.0,1,16.0,103.0,0,1,1,0,0
2126,200000000,185.33099199999998,137.0,863416141,863.42,200.0,1,63.0,131.0,1,1,1,0,0
2127,60000000,8.142251,87.0,93375151,93.38,60.0,1,8.0,10.0,1,1,0,0,0
2128,7000000,11.370288,164.0,8373585,8.37,7.0,0,15.0,8.0,0,0,0,0,0
2129,0,1.051148,94.0,13983,0.01,0.0,0,7.0,3.0,0,0,0,0,0
2130,20000000,14.27281,86.0,78378744,78.38,20.0,1,19.0,22.0,0,1,0,0,0
2131,27000000,10.956665,101.0,129000000,129.0,27.0,0,33.0,17.0,1,0,0,0,0
2132,24000000,13.765241,89.0,99965753,99.97,24.0,1,11.0,17.0,1,1,0,0,0
2133,42000000,5.510805,100.0,11087569,11.09,42.0,0,13.0,22.0,1,0,1,0,0
2134,160000000,12.643312,132.0,300257475,300.26,160.0,1,15.0,130.0,1,1,1,0,0
2135,380000000,27.88772,136.0,1045713802,1045.71,380.0,1,36.0,39.0,1,1,1,0,0
2136,0,5.612379,84.0,11567217,11.57,0.0,1,11.0,7.0,0,1,0,0,0
2137,25000000,6.036408,113.0,1037335,1.04,25.0,0,15.0,2.0,0,0,0,0,0
2138,1700000,12.843375,88.0,9700000,9.7,1.7,1,29.0,8.0,0,1,0,0,0
